quedó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
agarrar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
atoca,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
entró,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
plato,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ropa,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
vi,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
cuales,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tienes,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
osos,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
largos,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
amarillo,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pistola,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
vení,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
corto,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
estómigo,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
quitó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
estomigó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mirar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
como,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
personas,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
junto,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otra,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
eran,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
secos,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
río,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tomar,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cayo,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nadie,PRON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
regresó,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
siempre,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dance,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
buy,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
somebody,PRON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
effect,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
sneaks,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pretends,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
girls,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
question,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
answer,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
right,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
so,SCONJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
can,AUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
help,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
starts,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thirsty,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
okay,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
chopper,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
grandma,PROPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
beast,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
asleep,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
have,AUX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
survived,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
this,PRON,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unharmed,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
probably,ADV,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
acid,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
died,VERB,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
real,ADJ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
human,NOUN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
poison,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bacteria,NOUN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
kill,VERB,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ca,AUX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
want,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
will,AUX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
swallowing,VERB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
another,DET,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dulce,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pastelito,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dos,NUM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pajaritos,NOUN,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
tres,NUM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
licks,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
keep,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
axe,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pelear,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
before,ADV,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
a,PREP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ear,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sharp,ADJ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
claws,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
says,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
brinca,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
peleando,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
resting,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ebuela,NOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
inside,ADP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
needed,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
drink,VERB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
because,ADP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
say,PROPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
waving,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
goodbye,ADV,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
glass,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
staring,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
asking,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
questions,NOUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kind,ADJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
of,SCONJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hiding,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
running,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jumping,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hunt,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
freed,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
guess,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
struggling,VERB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
